best_action_reward%nearest_hospital_reward%start_state_latlon
0.3174045509856669%0.26473544708204577%(41.34527777775379, -71.81999999991486)
0.3217451784658902%0.2617661645790482%(42.0155555555321, -71.47666666658125)
0.3409814750178017%0.3276660167934643%(41.8274999999764, -71.44111111102566)
0.34874689386838953%0.3358340635632301%(41.78638888886525, -71.36249999991449)
0.32841104551452055%0.3253956828971058%(41.90861111108757, -71.38861111102563)
0.34886966528817237%0.34886966528817237%(41.80638888886527, -71.46166666658124)
0.35500403046652385%0.35177900173568205%(41.8438888888653, -71.43111111102566)
0.34430730339132065%0.33130129036369654%(41.82944444442085, -71.38305555547007)
0.34228184440806997%0.32930135677519934%(41.835277777754186, -71.42083333324787)
0.31640176895700567%0.25581142106720567%(41.5749999999762, -71.52444444435906)
0.346026174063846%0.34338642710274314%(41.85583333330976, -71.39833333324785)
0.24418294143999997%0.24418294143999997%(41.82944444442085, -71.45138888880345)
0.32269010933565695%0.2603421266068914%(41.70777777775408, -71.42777777769231)
0.33824241993612375%0.3275522311303156%(41.50249999997614, -71.30111111102555)
0.24418294143999997%0.24418294143999997%(41.6861111110874, -71.69111111102586)
0.24418294143999997%0.24418294143999997%(41.37194444442048, -71.82388888880375)
0.34723790353494693%0.3315560571968227%(41.9549999999765, -71.70611111102588)
0.32404555568678456%0.26370729672542564%(42.0155555555321, -71.48499999991459)
0.24418294143999997%0.24418294143999997%(41.61611111108734, -71.52194444435906)
0.3170084947545429%0.3170084947545429%(41.843611111087526, -71.50611111102572)
0.32021055862038%0.24418294143999997%(41.78749999997637, -71.40472222213674)
0.3529144836692278%0.33955827561583185%(41.806111111087496, -71.36777777769227)
0.3432287313961323%0.3296631255916061%(41.72083333330965, -71.3924999999145)
0.3598767184669495%0.3561756107126762%(41.728055555531874, -71.51999999991462)
0.35988681347385%0.3450617968829406%(41.772499999976354, -71.43166666658121)
0.34196411197305293%0.3390291484546738%(41.71027777775409, -71.43222222213677)
0.34206955878847534%0.33877530620837876%(41.84249999997641, -71.4355555554701)
0.24418294143999997%0.24418294143999997%(41.800555555531936, -71.4102777776923)
